ID SPK,recency,frequency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass,RFM_Score,RFM_Level
1799,885,1,5482500,4,4,1,441,9,Cannot Loose Them
1800,858,1,4227500,4,4,2,442,10,Cannot Loose Them
1801,882,1,4250000,4,4,2,442,10,Cannot Loose Them
1802,882,1,6960000,4,4,1,441,9,Cannot Loose Them
1803,882,1,5057500,4,4,1,441,9,Cannot Loose Them
1804,882,1,6552000,4,4,1,441,9,Cannot Loose Them
1805,860,1,4900000,4,4,2,442,10,Cannot Loose Them
1806,882,1,2448000,4,4,3,443,11,Cannot Loose Them
1807,882,1,405000,4,4,4,444,12,Cannot Loose Them
1808,882,1,555000,4,4,4,444,12,Cannot Loose Them
1809,882,1,15650000,4,4,1,441,9,Cannot Loose Them
1810,882,1,801000,4,4,4,444,12,Cannot Loose Them
1811,882,1,2720000,4,4,3,443,11,Cannot Loose Them
1812,881,1,1960000,4,4,4,444,12,Cannot Loose Them
1813,879,1,2025000,4,4,3,443,11,Cannot Loose Them
1814,879,1,8000000,4,4,1,441,9,Cannot Loose Them
1815,879,1,1719999,4,4,4,444,12,Cannot Loose Them
1816,879,1,1659996,4,4,4,444,12,Cannot Loose Them
1817,879,1,2403000,4,4,3,443,11,Cannot Loose Them
1818,879,1,2680000,4,4,3,443,11,Cannot Loose Them
1819,879,1,1809000,4,4,4,444,12,Cannot Loose Them
1820,878,1,2690000,4,4,3,443,11,Cannot Loose Them
1821,878,1,1832000,4,4,4,444,12,Cannot Loose Them
1822,868,1,2836000,4,4,3,443,11,Cannot Loose Them
1823,878,1,2368000,4,4,3,443,11,Cannot Loose Them
1824,874,1,2992000,4,4,3,443,11,Cannot Loose Them
1825,860,1,7000000,4,4,1,441,9,Cannot Loose Them
1826,878,1,1854000,4,4,4,444,12,Cannot Loose Them
1827,878,1,2349000,4,4,3,443,11,Cannot Loose Them
1828,878,1,3920000,4,4,2,442,10,Cannot Loose Them
1829,803,1,16722500,4,4,1,441,9,Cannot Loose Them
1830,875,1,6750000,4,4,1,441,9,Cannot Loose Them
1831,875,1,4880000,4,4,2,442,10,Cannot Loose Them
1832,875,1,2640000,4,4,3,443,11,Cannot Loose Them
1833,875,1,2160000,4,4,3,443,11,Cannot Loose Them
1834,875,1,2400000,4,4,3,443,11,Cannot Loose Them
1835,875,1,5040000,4,4,1,441,9,Cannot Loose Them
1836,860,1,6000000,4,4,1,441,9,Cannot Loose Them
1837,875,1,2259000,4,4,3,443,11,Cannot Loose Them
1838,873,1,12250000,4,4,1,441,9,Cannot Loose Them
1839,849,1,2616000,4,4,3,443,11,Cannot Loose Them
1840,874,1,2133000,4,4,3,443,11,Cannot Loose Them
1841,874,1,3973750,4,4,2,442,10,Cannot Loose Them
1843,874,1,2560000,4,4,3,443,11,Cannot Loose Them
1844,874,1,3072000,4,4,3,443,11,Cannot Loose Them
1845,873,1,2470000,4,4,3,443,11,Cannot Loose Them
1846,872,1,4080000,4,4,2,442,10,Cannot Loose Them
1847,868,1,2720000,4,4,3,443,11,Cannot Loose Them
1848,872,1,5227500,4,4,1,441,9,Cannot Loose Them
1849,872,1,3187500,4,4,2,442,10,Cannot Loose Them
1850,872,1,3995000,4,4,2,442,10,Cannot Loose Them
1851,872,1,4717500,4,4,2,442,10,Cannot Loose Them
1852,872,1,5992500,4,4,1,441,9,Cannot Loose Them
1853,872,1,4590000,4,4,2,442,10,Cannot Loose Them
1854,872,1,2805000,4,4,3,443,11,Cannot Loose Them
1855,872,1,6460000,4,4,1,441,9,Cannot Loose Them
1856,872,1,4717500,4,4,2,442,10,Cannot Loose Them
1857,872,1,3782500,4,4,2,442,10,Cannot Loose Them
1858,872,1,4122500,4,4,2,442,10,Cannot Loose Them
1859,872,1,7864500,4,4,1,441,9,Cannot Loose Them
1860,871,1,13478400,4,4,1,441,9,Cannot Loose Them
1861,837,1,5800000,4,4,1,441,9,Cannot Loose Them
1862,871,1,9600000,4,4,1,441,9,Cannot Loose Them
1863,871,1,3450000,4,4,2,442,10,Cannot Loose Them
1864,871,1,3782500,4,4,2,442,10,Cannot Loose Them
1865,871,1,2626500,4,4,3,443,11,Cannot Loose Them
1866,871,1,1980000,4,4,3,443,11,Cannot Loose Them
1867,871,1,1692000,4,4,4,444,12,Cannot Loose Them
1868,871,1,1700000,4,4,4,444,12,Cannot Loose Them
1869,871,1,1520000,4,4,4,444,12,Cannot Loose Them
1870,871,1,1872000,4,4,4,444,12,Cannot Loose Them
1871,871,1,2168000,4,4,3,443,11,Cannot Loose Them
1872,871,1,3304800,4,4,2,442,10,Cannot Loose Them
1873,871,1,2560000,4,4,3,443,11,Cannot Loose Them
1874,871,1,5480000,4,4,1,441,9,Cannot Loose Them
1875,871,1,17199028,4,4,1,441,9,Cannot Loose Them
1876,871,1,36260000,4,4,1,441,9,Cannot Loose Them
1877,870,1,4023000,4,4,2,442,10,Cannot Loose Them
1878,870,1,9500000,4,4,1,441,9,Cannot Loose Them
1879,870,1,1125000,4,4,4,444,12,Cannot Loose Them
1880,867,1,2180000,4,4,3,443,11,Cannot Loose Them
1881,868,1,2440000,4,4,3,443,11,Cannot Loose Them
1882,868,1,255200,4,4,4,444,12,Cannot Loose Them
1883,868,1,4999950,4,4,1,441,9,Cannot Loose Them
1884,867,1,2268000,4,4,3,443,11,Cannot Loose Them
1885,843,1,3187500,4,4,2,442,10,Cannot Loose Them
1886,868,1,3880000,4,4,2,442,10,Cannot Loose Them
1887,868,1,2060000,4,4,3,443,11,Cannot Loose Them
1888,867,1,5320000,4,4,1,441,9,Cannot Loose Them
1889,867,1,2380425,4,4,3,443,11,Cannot Loose Them
1890,867,1,2592500,4,4,3,443,11,Cannot Loose Them
1891,867,1,2741250,4,4,3,443,11,Cannot Loose Them
1892,867,1,19710000,4,4,1,441,9,Cannot Loose Them
1893,867,1,5000000,4,4,1,441,9,Cannot Loose Them
1894,867,1,5040000,4,4,1,441,9,Cannot Loose Them
1895,866,1,2052000,4,4,3,443,11,Cannot Loose Them
1896,866,1,4360000,4,4,2,442,10,Cannot Loose Them
1897,865,1,3120000,4,4,2,442,10,Cannot Loose Them
1898,865,1,3162000,4,4,2,442,10,Cannot Loose Them
1899,865,1,4380000,4,4,2,442,10,Cannot Loose Them
1900,865,1,5080000,4,4,1,441,9,Cannot Loose Them
1901,865,1,4550000,4,4,2,442,10,Cannot Loose Them
1902,847,1,3402500,4,4,2,442,10,Cannot Loose Them
1903,847,1,2948375,4,4,3,443,11,Cannot Loose Them
1904,865,1,5000000,4,4,1,441,9,Cannot Loose Them
1905,865,1,4725000,4,4,2,442,10,Cannot Loose Them
1906,861,1,4760000,4,4,2,442,10,Cannot Loose Them
1907,861,1,1620000,4,4,4,444,12,Cannot Loose Them
1908,861,1,3181815,4,4,2,442,10,Cannot Loose Them
1909,861,1,1680000,4,4,4,444,12,Cannot Loose Them
1910,861,1,2304000,4,4,3,443,11,Cannot Loose Them
1911,860,1,2139750,4,4,3,443,11,Cannot Loose Them
1912,859,1,4699968,4,4,2,442,10,Cannot Loose Them
1913,860,1,1572750,4,4,4,444,12,Cannot Loose Them
1914,858,1,7440000,4,4,1,441,9,Cannot Loose Them
1915,858,1,1639990,4,4,4,444,12,Cannot Loose Them
1916,858,1,1923750,4,4,4,444,12,Cannot Loose Them
1917,858,1,4840000,4,4,2,442,10,Cannot Loose Them
1918,855,1,1960810,4,4,4,444,12,Cannot Loose Them
1919,855,1,2405000,4,4,3,443,11,Cannot Loose Them
1920,855,1,1883420,4,4,4,444,12,Cannot Loose Them
1921,855,1,2223920,4,4,3,443,11,Cannot Loose Them
1922,854,1,1953070,4,4,4,444,12,Cannot Loose Them
1923,854,1,1929860,4,4,4,444,12,Cannot Loose Them
1924,855,1,1906640,4,4,4,444,12,Cannot Loose Them
1925,847,1,1960810,4,4,4,444,12,Cannot Loose Them
1926,854,1,2016530,4,4,3,443,11,Cannot Loose Them
1927,854,1,2389520,4,4,3,443,11,Cannot Loose Them
1928,847,1,2007240,4,4,3,443,11,Cannot Loose Them
1929,854,1,1682220,4,4,4,444,12,Cannot Loose Them
1930,851,1,1953070,4,4,4,444,12,Cannot Loose Them
1931,854,1,1929860,4,4,4,444,12,Cannot Loose Them
1932,851,1,2070700,4,4,3,443,11,Cannot Loose Them
1933,854,1,1700000,4,4,4,444,12,Cannot Loose Them
1934,854,1,6000000,4,4,1,441,9,Cannot Loose Them
1935,854,1,2286000,4,4,3,443,11,Cannot Loose Them
1936,854,1,13200000,4,4,1,441,9,Cannot Loose Them
1937,854,1,1860000,4,4,4,444,12,Cannot Loose Them
1938,854,1,3179250,4,4,2,442,10,Cannot Loose Them
1939,770,1,1620000,3,4,4,344,11,Cannot Loose Them
1940,854,1,4296000,4,4,2,442,10,Cannot Loose Them
1941,854,1,4364000,4,4,2,442,10,Cannot Loose Them
1942,854,1,3327240,4,4,2,442,10,Cannot Loose Them
1943,854,1,1620000,4,4,4,444,12,Cannot Loose Them
1944,854,1,1940000,4,4,4,444,12,Cannot Loose Them
1945,854,1,2840000,4,4,3,443,11,Cannot Loose Them
1946,853,1,3400000,4,4,2,442,10,Cannot Loose Them
1947,853,1,2740000,4,4,3,443,11,Cannot Loose Them
1948,846,1,3097500,4,4,2,442,10,Cannot Loose Them
1949,853,1,2868750,4,4,3,443,11,Cannot Loose Them
1950,853,1,7440000,4,4,1,441,9,Cannot Loose Them
1951,851,1,1849500,4,4,4,444,12,Cannot Loose Them
1952,852,1,3110000,4,4,2,442,10,Cannot Loose Them
1953,852,1,2337500,4,4,3,443,11,Cannot Loose Them
1954,852,1,4800000,4,4,2,442,10,Cannot Loose Them
1955,851,1,880000,4,4,4,444,12,Cannot Loose Them
1956,851,1,963000,4,4,4,444,12,Cannot Loose Them
1957,851,1,3220000,4,4,2,442,10,Cannot Loose Them
1958,851,1,2289500,4,4,3,443,11,Cannot Loose Them
1959,851,1,3102500,4,4,2,442,10,Cannot Loose Them
1960,850,1,2910000,4,4,3,443,11,Cannot Loose Them
1961,850,1,5940000,4,4,1,441,9,Cannot Loose Them
1962,850,1,4250000,4,4,2,442,10,Cannot Loose Them
1963,850,1,4140000,4,4,2,442,10,Cannot Loose Them
1964,847,1,15199950,4,4,1,441,9,Cannot Loose Them
1965,846,1,4350000,4,4,2,442,10,Cannot Loose Them
1966,846,1,1950000,4,4,4,444,12,Cannot Loose Them
1967,846,1,1800009,4,4,4,444,12,Cannot Loose Them
1968,846,1,0,4,4,4,444,12,Cannot Loose Them
1969,844,1,3740000,4,4,2,442,10,Cannot Loose Them
1970,846,1,880000,4,4,4,444,12,Cannot Loose Them
1971,846,1,2220000,4,4,3,443,11,Cannot Loose Them
1972,846,1,2760000,4,4,3,443,11,Cannot Loose Them
1973,845,1,6975920,4,4,1,441,9,Cannot Loose Them
1974,845,1,10520000,4,4,1,441,9,Cannot Loose Them
1975,845,1,4725014,4,4,2,442,10,Cannot Loose Them
1976,844,1,11979000,4,4,1,441,9,Cannot Loose Them
1977,843,1,1420000,4,4,4,444,12,Cannot Loose Them
1978,823,1,1458000,4,4,4,444,12,Cannot Loose Them
1979,843,1,1634000,4,4,4,444,12,Cannot Loose Them
1980,843,1,3295000,4,4,2,442,10,Cannot Loose Them
1981,843,1,10400000,4,4,1,441,9,Cannot Loose Them
1983,840,1,1755000,4,4,4,444,12,Cannot Loose Them
1984,840,1,3978000,4,4,2,442,10,Cannot Loose Them
1985,840,1,33000000,4,4,1,441,9,Cannot Loose Them
1986,840,1,2182500,4,4,3,443,11,Cannot Loose Them
1987,840,1,2720000,4,4,3,443,11,Cannot Loose Them
1988,839,1,0,4,4,4,444,12,Cannot Loose Them
1989,837,1,3840000,4,4,2,442,10,Cannot Loose Them
1990,839,1,4353750,4,4,2,442,10,Cannot Loose Them
1991,839,1,0,4,4,4,444,12,Cannot Loose Them
1992,838,1,1100000,4,4,4,444,12,Cannot Loose Them
1993,838,1,1100000,4,4,4,444,12,Cannot Loose Them
1994,838,1,1100000,4,4,4,444,12,Cannot Loose Them
1995,838,1,1788750,4,4,4,444,12,Cannot Loose Them
1996,838,1,5880000,4,4,1,441,9,Cannot Loose Them
1997,838,1,2360000,4,4,3,443,11,Cannot Loose Them
1998,838,1,3220000,4,4,2,442,10,Cannot Loose Them
1999,838,1,11250000,4,4,1,441,9,Cannot Loose Them
2000,838,1,11025000,4,4,1,441,9,Cannot Loose Them
2001,837,1,1100000,4,4,4,444,12,Cannot Loose Them
2002,838,1,3300200,4,4,2,442,10,Cannot Loose Them
2003,838,1,2560000,4,4,3,443,11,Cannot Loose Them
2004,830,1,2000000,4,4,3,443,11,Cannot Loose Them
2005,838,1,4575000,4,4,2,442,10,Cannot Loose Them
2006,837,1,1100000,4,4,4,444,12,Cannot Loose Them
2007,837,1,3850000,4,4,2,442,10,Cannot Loose Them
2008,837,1,2916500,4,4,3,443,11,Cannot Loose Them
2009,837,1,3600000,4,4,2,442,10,Cannot Loose Them
2010,836,1,1044000,4,4,4,444,12,Cannot Loose Them
2011,833,1,4015800,4,4,2,442,10,Cannot Loose Them
2012,836,1,1899000,4,4,4,444,12,Cannot Loose Them
2013,836,1,1782000,4,4,4,444,12,Cannot Loose Them
2014,832,1,4500000,4,4,2,442,10,Cannot Loose Them
2015,833,1,2640000,4,4,3,443,11,Cannot Loose Them
2016,834,1,2540000,4,4,3,443,11,Cannot Loose Them
2017,833,1,1647000,4,4,4,444,12,Cannot Loose Them
2018,833,1,1926000,4,4,4,444,12,Cannot Loose Them
2019,833,1,1899000,4,4,4,444,12,Cannot Loose Them
2020,829,1,1782000,4,4,4,444,12,Cannot Loose Them
2021,833,1,1674000,4,4,4,444,12,Cannot Loose Them
2022,833,1,1863000,4,4,4,444,12,Cannot Loose Them
2023,833,1,2160000,4,4,3,443,11,Cannot Loose Them
2024,833,1,4600000,4,4,2,442,10,Cannot Loose Them
2025,833,1,4500000,4,4,2,442,10,Cannot Loose Them
2026,833,1,1494000,4,4,4,444,12,Cannot Loose Them
2027,823,1,2665600,4,4,3,443,11,Cannot Loose Them
2028,833,1,3847500,4,4,2,442,10,Cannot Loose Them
2029,832,1,2130000,4,4,3,443,11,Cannot Loose Them
2030,832,1,3160000,4,4,2,442,10,Cannot Loose Them
2031,832,1,3350000,4,4,2,442,10,Cannot Loose Them
2032,832,1,3000000,4,4,3,443,11,Cannot Loose Them
2033,797,1,9520000,4,4,1,441,9,Cannot Loose Them
2034,832,1,1100000,4,4,4,444,12,Cannot Loose Them
2035,832,1,1100000,4,4,4,444,12,Cannot Loose Them
2036,832,1,1100000,4,4,4,444,12,Cannot Loose Them
2037,832,1,1100000,4,4,4,444,12,Cannot Loose Them
2038,832,1,1100000,4,4,4,444,12,Cannot Loose Them
2039,832,1,1100000,4,4,4,444,12,Cannot Loose Them
2040,832,1,1100000,4,4,4,444,12,Cannot Loose Them
2041,832,1,1100000,4,4,4,444,12,Cannot Loose Them
2042,832,1,1100000,4,4,4,444,12,Cannot Loose Them
2043,832,1,1100000,4,4,4,444,12,Cannot Loose Them
2044,327,1,22950038,2,4,1,241,7,Loyal
2045,832,1,1100000,4,4,4,444,12,Cannot Loose Them
2046,832,1,1100000,4,4,4,444,12,Cannot Loose Them
2047,832,1,4800000,4,4,2,442,10,Cannot Loose Them
2048,831,1,7440000,4,4,1,441,9,Cannot Loose Them
2049,831,1,1100000,4,4,4,444,12,Cannot Loose Them
2050,831,1,5280000,4,4,1,441,9,Cannot Loose Them
2051,831,1,10222672,4,4,1,441,9,Cannot Loose Them
2052,829,1,6660000,4,4,1,441,9,Cannot Loose Them
2053,831,1,2960000,4,4,3,443,11,Cannot Loose Them
2054,830,1,880000,4,4,4,444,12,Cannot Loose Them
2055,830,1,2097000,4,4,3,443,11,Cannot Loose Them
2056,830,1,4880000,4,4,2,442,10,Cannot Loose Them
2057,830,1,4951250,4,4,1,441,9,Cannot Loose Them
2058,830,1,7200000,4,4,1,441,9,Cannot Loose Them
2059,830,1,3660000,4,4,2,442,10,Cannot Loose Them
2060,830,1,0,4,4,4,444,12,Cannot Loose Them
2061,830,1,3600000,4,4,2,442,10,Cannot Loose Them
2062,829,1,1989000,4,4,3,443,11,Cannot Loose Them
2063,829,1,9760960,4,4,1,441,9,Cannot Loose Them
2064,829,1,6920000,4,4,1,441,9,Cannot Loose Them
2065,829,1,2560000,4,4,3,443,11,Cannot Loose Them
2066,826,1,2786400,4,4,3,443,11,Cannot Loose Them
2067,826,1,3320000,4,4,2,442,10,Cannot Loose Them
2068,826,1,2958000,4,4,3,443,11,Cannot Loose Them
2069,826,1,3360000,4,4,2,442,10,Cannot Loose Them
2070,825,1,6320000,4,4,1,441,9,Cannot Loose Them
2071,826,1,3220750,4,4,2,442,10,Cannot Loose Them
2072,826,1,3825000,4,4,2,442,10,Cannot Loose Them
2073,826,1,6350000,4,4,1,441,9,Cannot Loose Them
2074,825,1,7308000,4,4,1,441,9,Cannot Loose Them
2075,825,1,4480000,4,4,2,442,10,Cannot Loose Them
2076,825,1,2646000,4,4,3,443,11,Cannot Loose Them
2077,825,1,1100000,4,4,4,444,12,Cannot Loose Them
2078,824,1,8440000,4,4,1,441,9,Cannot Loose Them
2079,824,1,1989000,4,4,3,443,11,Cannot Loose Them
2080,824,1,1602000,4,4,4,444,12,Cannot Loose Them
2081,824,1,2733750,4,4,3,443,11,Cannot Loose Them
2082,824,1,1746000,4,4,4,444,12,Cannot Loose Them
2083,824,1,7200000,4,4,1,441,9,Cannot Loose Them
2084,824,1,4950000,4,4,1,441,9,Cannot Loose Them
2085,824,1,1100000,4,4,4,444,12,Cannot Loose Them
2086,823,1,2025000,4,4,3,443,11,Cannot Loose Them
2087,824,1,2992500,4,4,3,443,11,Cannot Loose Them
2088,823,1,3780000,4,4,2,442,10,Cannot Loose Them
2089,823,1,1100000,4,4,4,444,12,Cannot Loose Them
2090,823,1,1503000,4,4,4,444,12,Cannot Loose Them
2091,823,1,2898000,4,4,3,443,11,Cannot Loose Them
2092,823,1,7040000,4,4,1,441,9,Cannot Loose Them
2093,823,1,880000,4,4,4,444,12,Cannot Loose Them
2094,822,1,15067500,4,4,1,441,9,Cannot Loose Them
2095,822,1,2120001,4,4,3,443,11,Cannot Loose Them
2096,822,1,1998000,4,4,3,443,11,Cannot Loose Them
2097,822,1,2137500,4,4,3,443,11,Cannot Loose Them
2098,822,1,2234250,4,4,3,443,11,Cannot Loose Them
2099,822,1,3800000,4,4,2,442,10,Cannot Loose Them
2100,820,1,7275000,4,4,1,441,9,Cannot Loose Them
2101,811,1,4439993,4,4,2,442,10,Cannot Loose Them
2102,819,1,3920000,4,4,2,442,10,Cannot Loose Them
2103,817,1,2119500,4,4,3,443,11,Cannot Loose Them
2104,811,1,2448000,4,4,3,443,11,Cannot Loose Them
2105,811,1,1880000,4,4,4,444,12,Cannot Loose Them
2106,817,1,7680000,4,4,1,441,9,Cannot Loose Them
2107,816,1,2263500,4,4,3,443,11,Cannot Loose Them
2108,817,1,4080000,4,4,2,442,10,Cannot Loose Them
2109,816,1,2542500,4,4,3,443,11,Cannot Loose Them
2110,816,1,2646000,4,4,3,443,11,Cannot Loose Them
2111,816,1,14490000,4,4,1,441,9,Cannot Loose Them
2112,816,1,2250000,4,4,3,443,11,Cannot Loose Them
2113,816,1,5280000,4,4,1,441,9,Cannot Loose Them
2114,816,1,2943000,4,4,3,443,11,Cannot Loose Them
2115,816,1,21893416,4,4,1,441,9,Cannot Loose Them
2116,816,1,33448265,4,4,1,441,9,Cannot Loose Them
2117,816,1,1977750,4,4,3,443,11,Cannot Loose Them
2118,816,1,3217500,4,4,2,442,10,Cannot Loose Them
2119,816,1,1101600,4,4,4,444,12,Cannot Loose Them
2120,816,1,1395000,4,4,4,444,12,Cannot Loose Them
2121,812,1,7735000,4,4,1,441,9,Cannot Loose Them
2122,812,1,3616000,4,4,2,442,10,Cannot Loose Them
2123,812,1,1116000,4,4,4,444,12,Cannot Loose Them
2124,812,1,1998000,4,4,3,443,11,Cannot Loose Them
2125,811,1,4568160,4,4,2,442,10,Cannot Loose Them
2126,811,1,3400000,4,4,2,442,10,Cannot Loose Them
2127,811,1,9040500,4,4,1,441,9,Cannot Loose Them
2128,811,1,0,4,4,4,444,12,Cannot Loose Them
2129,810,1,1404000,4,4,4,444,12,Cannot Loose Them
2130,810,1,1386000,4,4,4,444,12,Cannot Loose Them
2131,809,1,5000000,4,4,1,441,9,Cannot Loose Them
2132,810,1,1580000,4,4,4,444,12,Cannot Loose Them
2133,809,1,1920000,4,4,4,444,12,Cannot Loose Them
2134,809,1,8600000,4,4,1,441,9,Cannot Loose Them
2135,808,1,13200000,4,4,1,441,9,Cannot Loose Them
2136,808,1,4350000,4,4,2,442,10,Cannot Loose Them
2137,808,1,4000000,4,4,2,442,10,Cannot Loose Them
2138,807,1,2673000,4,4,3,443,11,Cannot Loose Them
2139,805,1,13160000,4,4,1,441,9,Cannot Loose Them
2140,805,1,7770000,4,4,1,441,9,Cannot Loose Them
2141,805,1,4788000,4,4,2,442,10,Cannot Loose Them
2142,805,1,5320000,4,4,1,441,9,Cannot Loose Them
2143,805,1,4800000,4,4,2,442,10,Cannot Loose Them
2144,784,1,3110000,3,4,2,342,9,Cannot Loose Them
2145,805,1,16905000,4,4,1,441,9,Cannot Loose Them
2146,805,1,4410000,4,4,2,442,10,Cannot Loose Them
2147,805,1,1854000,4,4,4,444,12,Cannot Loose Them
2148,805,1,6680000,4,4,1,441,9,Cannot Loose Them
2149,804,1,5520000,4,4,1,441,9,Cannot Loose Them
2150,804,1,5400000,4,4,1,441,9,Cannot Loose Them
2151,804,1,1360800,4,4,4,444,12,Cannot Loose Them
2152,804,1,1691000,4,4,4,444,12,Cannot Loose Them
2153,804,1,4000000,4,4,2,442,10,Cannot Loose Them
2154,803,1,3360000,4,4,2,442,10,Cannot Loose Them
2155,796,1,2016000,3,4,3,343,10,Cannot Loose Them
2156,804,1,14910000,4,4,1,441,9,Cannot Loose Them
2157,804,1,3550000,4,4,2,442,10,Cannot Loose Them
2158,804,1,3240000,4,4,2,442,10,Cannot Loose Them
2159,803,1,2720000,4,4,3,443,11,Cannot Loose Them
2160,803,1,4812750,4,4,2,442,10,Cannot Loose Them
2161,803,1,4666200,4,4,2,442,10,Cannot Loose Them
2162,803,1,1559997,4,4,4,444,12,Cannot Loose Them
2163,802,1,2754000,4,4,3,443,11,Cannot Loose Them
2164,803,1,2259000,4,4,3,443,11,Cannot Loose Them
2165,787,1,5418000,3,4,1,341,8,Loyal
2166,803,1,2685000,4,4,3,443,11,Cannot Loose Them
2167,798,1,3760000,4,4,2,442,10,Cannot Loose Them
2168,802,1,33000000,4,4,1,441,9,Cannot Loose Them
2169,802,1,1809000,4,4,4,444,12,Cannot Loose Them
2170,802,1,1100000,4,4,4,444,12,Cannot Loose Them
2171,801,1,5400000,4,4,1,441,9,Cannot Loose Them
2172,801,1,3690000,4,4,2,442,10,Cannot Loose Them
2173,798,1,2088000,4,4,3,443,11,Cannot Loose Them
2174,798,1,1539000,4,4,4,444,12,Cannot Loose Them
2175,798,1,2980000,4,4,3,443,11,Cannot Loose Them
2176,798,1,3850000,4,4,2,442,10,Cannot Loose Them
2177,798,1,2530000,4,4,3,443,11,Cannot Loose Them
2178,797,1,1867500,4,4,4,444,12,Cannot Loose Them
2179,796,1,4440000,3,4,2,342,9,Cannot Loose Them
2180,796,1,0,3,4,4,344,11,Cannot Loose Them
2181,796,1,3150000,3,4,2,342,9,Cannot Loose Them
2182,796,1,2410000,3,4,3,343,10,Cannot Loose Them
2183,796,1,8800000,3,4,1,341,8,Loyal
2184,796,1,4520000,3,4,2,342,9,Cannot Loose Them
2185,796,1,4675000,3,4,2,342,9,Cannot Loose Them
2186,795,1,7320000,3,4,1,341,8,Loyal
2187,795,1,2713500,3,4,3,343,10,Cannot Loose Them
2188,795,1,1447500,3,4,4,344,11,Cannot Loose Them
2189,795,1,6960000,3,4,1,341,8,Loyal
2190,777,1,2800000,3,4,3,343,10,Cannot Loose Them
2191,795,1,1960200,3,4,4,344,11,Cannot Loose Them
2192,794,1,5900000,3,4,1,341,8,Loyal
2193,794,1,3640000,3,4,2,342,9,Cannot Loose Them
2194,794,1,7308000,3,4,1,341,8,Loyal
2195,787,1,350000,3,4,4,344,11,Cannot Loose Them
2196,794,1,5880000,3,4,1,341,8,Loyal
2197,791,1,3840000,3,4,2,342,9,Cannot Loose Them
2198,794,1,5000000,3,4,1,341,8,Loyal
2199,745,1,2835000,3,4,3,343,10,Cannot Loose Them
2200,791,1,6600000,3,4,1,341,8,Loyal
2201,791,1,3440000,3,4,2,342,9,Cannot Loose Them
2202,791,1,3640000,3,4,2,342,9,Cannot Loose Them
2203,791,1,3433500,3,4,2,342,9,Cannot Loose Them
2204,791,1,3210000,3,4,2,342,9,Cannot Loose Them
2205,791,1,712800,3,4,4,344,11,Cannot Loose Them
2206,790,1,2284200,3,4,3,343,10,Cannot Loose Them
2207,790,1,11765951,3,4,1,341,8,Loyal
2208,790,1,0,3,4,4,344,11,Cannot Loose Them
2209,790,1,3982500,3,4,2,342,9,Cannot Loose Them
2210,789,1,6480000,3,4,1,341,8,Loyal
2211,787,1,2787750,3,4,3,343,10,Cannot Loose Them
2212,787,1,1350000,3,4,4,344,11,Cannot Loose Them
2213,789,1,900000,3,4,4,344,11,Cannot Loose Them
2214,787,1,13230000,3,4,1,341,8,Loyal
2215,787,1,5400000,3,4,1,341,8,Loyal
2216,787,1,3267000,3,4,2,342,9,Cannot Loose Them
2217,787,1,10720000,3,4,1,341,8,Loyal
2218,787,1,1680750,3,4,4,344,11,Cannot Loose Them
2219,784,1,1050000,3,4,4,344,11,Cannot Loose Them
2220,784,1,2385000,3,4,3,343,10,Cannot Loose Them
2221,784,1,4140000,3,4,2,342,9,Cannot Loose Them
2222,784,1,3532500,3,4,2,342,9,Cannot Loose Them
2223,784,1,1000000,3,4,4,344,11,Cannot Loose Them
2224,783,1,3500000,3,4,2,342,9,Cannot Loose Them
2225,783,1,4300000,3,4,2,342,9,Cannot Loose Them
2226,783,1,5161100,3,4,1,341,8,Loyal
2227,783,1,2560000,3,4,3,343,10,Cannot Loose Them
2228,783,1,1800000,3,4,4,344,11,Cannot Loose Them
2229,783,1,2915000,3,4,3,343,10,Cannot Loose Them
2230,783,1,10340000,3,4,1,341,8,Loyal
2231,783,1,2750000,3,4,3,343,10,Cannot Loose Them
2232,782,1,2425000,3,4,3,343,10,Cannot Loose Them
2233,782,1,13200000,3,4,1,341,8,Loyal
2234,782,1,11130000,3,4,1,341,8,Loyal
2235,781,1,7360000,3,4,1,341,8,Loyal
2236,781,1,6000000,3,4,1,341,8,Loyal
2237,781,1,4000000,3,4,2,342,9,Cannot Loose Them
2238,781,1,0,3,4,4,344,11,Cannot Loose Them
2239,780,1,4000000,3,4,2,342,9,Cannot Loose Them
2240,780,1,2960000,3,4,3,343,10,Cannot Loose Them
2241,777,1,3200000,3,4,2,342,9,Cannot Loose Them
2242,777,1,2099250,3,4,3,343,10,Cannot Loose Them
2243,776,1,2364000,3,4,3,343,10,Cannot Loose Them
2244,776,1,4544000,3,4,2,342,9,Cannot Loose Them
